撟????????????迂,?孵?,??,鈭辣?潛?,"鈭斗銝剖?
?亦?","CCTV
????曉","CMS
?澆?鞈?","鈭斗銝剖?
?撌亙?畾?,鈭???",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,6,19,8,31,??1????34.6,08:31,,,,,,,,08:41,10,A3,0,0,,1,,,,,,,"??3蝝?6/19,08:31????34.6K(蝯)2撠餈賣?雿?抒?頠?鈭?,?∩犖??1?祇?08:41?頠??圾銝?靘???鈭箏",,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,,,,,,
2023,6,18,16,47,??1????34.6,16:47,,,,,,,,16:58,11,A3,0,0,,,,,1,1,,,"??3蝝?6/18,16:47????34.6K(蝯)雿憭?蝺?憭扯疏+2撠恥頠蕭?????∩犖?瑚滿,?1K,16:58?,靘?????,,,,,,,3.0,撠摰?撠摰?憭扯疏頠?,,,,,,,,,1
2023,6,23,9,52,??1????34.6,9:52,,,,,,,,9:54,2,A3,0.0,0.0,,,,,1.0,,,,??3蝝?6/23",09:52????34.6K(蝯)雿銝剖?蝺?撠恥頠蕭?????∩犖?瑚滿,?∪???09:54?,靘?????,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,,,
2023,6,23,9,52,??1????34.6,09:52,,,,,,,,09:54,2,A3,0,0,,,,,1,,,,"??3蝝?6/23,09:52????34.6K(蝯)雿銝剖?蝺?撠恥頠蕭?????∩犖?瑚滿,?∪???09:54?,靘?????,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,6,11,16,44,??1????34.6,16:44,,,,,,,,16:57,13,A3,0.0,0.0,,,,,1.0,,,,??2蝝?6/11",16:44????34.6K(蝯)雿銝剖?蝺?撠恥頠蕭?????∩犖?瑚滿,?2K,16:57?,靘?????,,,,,,,5,撠摰?撠摰?撠摰?撠摰?撠摰?,,,,,,,1,,,,,,,
2023,2,12,20,27,??1????34.6,20:27,,,,,,,,20:31,4,A3,0,0,,,,,1,,,,"??3蝝?2/12,20:27????34.6K(蝯)雿銝剖?蝺?撠恥頠蕭?????∩犖?瑚滿,?2K,20:31?,靘?????,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,6,19,8,31,??1????34.6,8:31,,,,,,,,8:41,10,A3,0.0,0.0,,1.0,,,,,,,??3蝝?6/19",08:31????34.6K(蝯)2撠餈賣?雿?抒?頠?鈭?,"?∩犖??1?祇?08:41?頠??圾銝?靘???鈭箏""",,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,,,,
2023,10,2,19,30,??1????34.6,19:30,,,,,,,,19:31,1,A3,0,0,,1,,,,,,,"??3蝝?0/02,19:30????34.6K(蝯)雿?抒?2撠恥頠蕭?????∩犖?瑚滿,?∪???19:31?,靘?????,,,,,,,2.0,撠摰?""",撠摰?,,,,,,,,,,1,,,,,,,,,,,,,,,
2023,6,19,11,39,??1????34.6,11:39,,,,,,,,11:50,11,A3,0,0,,,1,,,,,,"??3蝝?6/19,11:39????34.6K(蝯)2撠餈賣?雿銝剖蝺??????∩犖??2?祇?11:50?頠??圾銝?靘?:1??,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,6,19,8,31,??1????34.6,8:31,,,,,,,,8:41,10,A3,0.0,0.0,,1.0,,,,,,,??3蝝?6/19",08:31????34.6K(蝯)2撠餈賣?雿?抒?頠?鈭?,"?∩犖??1?祇?08:41?頠??圾銝?靘???鈭箏""",,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,,,,
2023,5,16,7,8,??1????34.6,07:08,,,,,,,,07:18,10,A3,0,0,,,,,1,,,,"??3蝝?5/16,07:08????34.6K(蝯)3撠?餈賣?雿l銝剖?蝺????∩犖?,?2K,07:18?,靘?:CCTV",,,,,,,3,撠摰?撠摰?撠摰?,,,,,,,,,1,,,,,,,,,
2023,1,15,16,26,??1????34.6,16:26,,,,,,,,16:32,6,A3,0,0,,,,,,1,,,"??3蝝?1/15,16:26????34.6K(蝯)2撠?餈賣?,雿憭?,?∩犖?,?∪??? 16:32?,靘?:1??,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,4,11,9,23,??1????34.6,9:23,,,,,,,,9:29,6,A3,0.0,0.0,,,,,1.0,,,,??3蝝?4/11",09:23????34.6K(蝯)2撠餈賣?雿銝剖?蝺??????∩犖??∪???9:29?,靘?:1??,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,,,,
2023,2,6,11,1,??1????34.6,11:01,,,,,,,,11:11,10,A3,0,0,,,,,1,1,,,"??3蝝?2/06,11:01????34.6K(蝯)1閮?頠?1撠疏頠蕭???典?2蝺??????∩犖??2?祇?11:11?頠??圾銝?靘?:1??,,,,,,,2.0,閮?頠?撠疏頠?,,,,,,,,,,1
2023,5,27,9,40,??1????34.6,9:40,,,,,,,,9:51,11,A3,0.0,0.0,,,,,1.0,,,,??3蝝?5/27",09:40????34.6K(蝯)1撠+1閮?頠蕭???其葉憭?頠?鈭?,?∩犖??∪???9:51?,靘?:1??,,,,,,,2,撠摰?閮?頠?,,,,,,,,,,1,,,,,
2023,8,26,20,42,??1????34.6,20:42,,,,,,,,20:45,3,A3,0,0,,,,,,1,,,"??3蝝?8/26,20:42????34.6K(蝯)2撠恥餈賣?雿憭?鈭?,?∩犖?瑚滿,?∪???20:45?,靘???鈭箏",,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,,,,,,
2023,5,16,7,8,??1????34.6,07:08,,,,,,,,07:18,10,A3,0,0,,,,,1,,,,"??3蝝?5/16,07:08????34.6K(蝯)3撠?餈賣?雿l銝剖?蝺????∩犖?,?2K,07:18?,靘?:CCTV",,,,,,,3,撠摰?撠摰?撠摰?,,,,,,,,,1,,,,,,,,,
2023,3,10,16,55,??1????34.6,16:55,,,,,,,,17:01,6,A3,0,0,,,,,1,,,,"??3蝝?3/10,16:55????34.6K(蝯)2撠餈賣?雿銝剖??渲??????∩犖??1?祇?17:01?頠??圾銝?靘?1??,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,4,21,19,36,??1????34.6,19:36,,,,,,,,19:54,18,A3,0.0,0.0,,,,,1.0,,,,??3蝝?4/21",19:36????34.6K(蝯)2撠餈賣?雿銝剖?蝺??????∩犖??1?祇?19:54?頠??圾銝?靘?:1??,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,,,,,
2023,7,21,20,19,??1????34.7,20:19,,,,,,,,20:25,6,A3,0,0,,1,,,,,,,"??3蝝?7/21,20:19????34.7K(蝯)2撠?餈賣?雿?抒?鈭?,?∩犖?,?1K,20:25?,靘?:1??,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,2,26,8,13,??1????34.7,8:13,,,,,,,,8:20,7,A3,0.0,0.0,,,,,1.0,,,,??3蝝?2/26",08:13????34.7K(蝯)雿銝剖?蝺?撠恥頠蕭?????∩犖?瑚滿,?∪???08:20?,靘?????,,,,,,,2,撠摰?,撠摰?,,,,,,,,,,1,,,,
2023,6,17,9,23,??1????34.7,09:23,,,,,,,,09:28,5,A3,0,0,,,,,,1,,,"??3蝝?6/17,09:23????34.7K(蝯)2撠?餈賣?雿憭?鈭?,?∩犖?,?∪???09:28?,靘?:1??,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,4,5,16,43,??1????34.7,16:43,,,,,,,,16:51,8,A3,0.0,0.0,,,,,,1.0,,,??3蝝?4/05",16:43????34.7K(蝯)2撠?餈賣?,雿憭?,?∩犖?,?1K,16:51?,靘?:1??,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,
2023,2,26,8,13,??1????34.7,08:13,,,,,,,,08:20,7,A3,0,0,,,,,1,,,,"??3蝝?2/26,08:13????34.7K(蝯)雿銝剖?蝺?撠恥頠蕭?????∩犖?瑚滿,?∪???08:20?,靘?????,,,,,,,2.0,撠摰?""",撠摰?,,,,,,,,,,1,,,,,,,,,,,,,,,
2023,6,17,9,23,??1????34.7,09:23,,,,,,,,09:28,5,A3,0,0,,,,,,1,,,"??3蝝?6/17,09:23????34.7K(蝯)2撠?餈賣?雿憭?鈭?,?∩犖?,?∪???09:28?,靘?:1??,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,7,22,16,33,??1????34.7,16:33,,,,,,,,16:39,6,A3,0.0,0.0,,,,,1.0,,,,??3蝝?7/22",16:33????34.7K(蝯)2撠恥餈賣?雿銝剖?蝺????∩犖?瑚滿,?3k,16:39?,靘?1??,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,,
2023,6,1,18,36,??1????34.7,18:36,,,,,,,,18:48,12,A3,0,0,,1,1,,,,,,"??3蝝?6/01,18:36????34.7K(蝯)2撠?餈賣?雿??蝺????∩犖?,?1K,18:48?,靘?:1??,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,6,1,18,36,??1????34.7,18:36,,,,,,,,18:48,12,A3,0.0,0.0,,1.0,1.0,,,,,,??3蝝?6/01",18:36????34.7K(蝯)2撠?餈賣?雿??蝺????∩犖?,?1K, 18:48?,靘?:1??,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,,
2023,5,26,20,27,??1????34.7,20:27,,,,,,,,20:35,8,A3,0,0,,,,1,,,,,"??3蝝?5/26,20:27????34.7K(蝯)2撠?餈賣?雿銝剔?鈭?,?∩犖?,?1K,20:35?,靘?:1??,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,7,21,20,19,??1????34.7,20:19,,,,,,,,20:25,6,A3,0.0,0.0,,1.0,,,,,,,??3蝝?7/21",20:19????34.7K(蝯)2撠?餈賣?雿?抒?鈭?,?∩犖?,?1K,20:25?,靘?:1??,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,
2023,8,4,15,4,??1????34.7,15:04,,,,,,,,15:10,6,A3,0,0,,,,,1,1,,,"??3蝝?8/04,15:04????34.7K(蝯)撠疏頠??芸?餈賣?雿憭?蝺????∩犖?.?1K,15:10?,靘?:1??,,,,,,,2.0,撠疏頠?撠摰?,,,,,,,,,,1
2023,9,30,18,32,??1????34.7,18:32,,,,,,,,18:41,9,A3,0.0,0.0,,,,,,1.0,,,??3蝝?9/30",18:32????34.7K(蝯)雿銝剖?蝺?撠恥頠蕭?????∩犖?瑚滿,?1K,18:41?,靘?????,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,,
2023,6,30,14,15,??1????34.7,14:15,,,,,,,,14:19,4,A3,0,0,,,,,,1,,,"??3蝝?6/30,14:15????34.7K(蝯)1撠+1撠疏頠蕭???典?蝺??????∩犖??1?祇?14:19?頠??圾銝?靘?:1??,,,,,,,2.0,撠摰?""",撠疏頠?,,,,,,,,,,1,,,,,,,,,,,,,,,
2023,8,4,15,4,??1????34.7,15:04,,,,,,,,15:10,6,A3,0,0,,,,,1,1,,,"??3蝝?8/04,15:04????34.7K(蝯)撠疏頠??芸?餈賣?雿憭?蝺????∩犖?.?1K,15:10?,靘?:1??,,,,,,,2.0,撠疏頠?撠摰?,,,,,,,,,,1
2023,7,22,16,33,??1????34.7,16:33,,,,,,,,16:39,6,A3,0.0,0.0,,,,,1.0,,,,??3蝝?7/22",16:33????34.7K(蝯)2撠恥餈賣?雿銝剖?蝺????∩犖?瑚滿,?3k,16:39?,靘?1??,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,,
2023,5,26,20,27,??1????34.7,20:27,,,,,,,,20:35,8,A3,0,0,,,,1,,,,,"??3蝝?5/26,20:27????34.7K(蝯)2撠?餈賣?雿銝剔?鈭?,?∩犖?,?1K,20:35?,靘?:1??,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,10,28,20,1,??1????34.7,20:01,,,,,,,,20:39,38,A3,0.0,0.0,,,,,1.0,1.0,,,??2蝝?0/28",20:01????34.7K(蝯)2撠恥(?湔)+1憭批恥頠蕭???典?3蝺????∩犖?,?5k,20:39?,",,,,,,,3.0,憭批恥頠?""",撠摰?,撠摰?,,,,,,,,,1,,,,,,,,,,,
2023,6,30,14,15,??1????34.7,14:15,,,,,,,,14:19,4,A3,0,0,,,,,,1,,,"??3蝝?6/30,14:15????34.7K(蝯)1撠+1撠疏頠蕭???典?蝺??????∩犖??1?祇?14:19?頠??圾銝?靘?:1??,,,,,,,2.0,撠摰?""",撠疏頠?,,,,,,,,,,1,,,,,,,,,,,,,,,
2023,3,29,10,36,??1????34.7,10:36,,,,,,,,10:39,3,A3,0,0,,,,,1,,,,"??3蝝?3/29,10:36????34.7K(蝯)撠疏頠??芸?餈賣?,雿銝剖?蝺??∩犖?,?1K,10:39?,靘?:1??,,,,,,,2.0,撠疏頠?撠摰?,,,,,,,,,,1
2023,5,26,20,27,??1????34.7,20:27,,,,,,,,20:35,8,A3,0.0,0.0,,,,1.0,,,,,??3蝝?5/26",20:27????34.7K(蝯)2撠?餈賣?雿銝剔?鈭?,?∩犖?,?1K,20:35?,靘?:1??,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,
2023,6,1,18,36,??1????34.7,18:36,,,,,,,,18:48,12,A3,0,0,,1,1,,,,,,"??3蝝?6/01,18:36????34.7K(蝯)2撠?餈賣?雿??蝺????∩犖?,?1K, 18:48?,靘?:1??,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,6,1,18,36,??1????34.7,18:36,,,,,,,,18:48,12,A3,0.0,0.0,,1.0,1.0,,,,,,??3蝝?6/01",18:36????34.7K(蝯)2撠?餈賣?雿??蝺????∩犖?,?1K,18:48?,靘?:1??,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,,
2023,6,1,18,36,??1????34.7,18:36,,,,,,,,18:48,12,A3,0,0,,1,1,,,,,,"??3蝝?6/01,18:36????34.7K(蝯)2撠?餈賣?雿??蝺????∩犖?,?1K, 18:48?,靘?:1??,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,2,26,8,13,??1????34.7,8:13,,,,,,,,8:20,7,A3,0.0,0.0,,,,,1.0,,,,??3蝝?2/26",08:13????34.7K(蝯)雿銝剖?蝺?撠恥頠蕭?????∩犖?瑚滿,?∪???08:20?,靘?????,,,,,,,2,撠摰?,撠摰?,,,,,,,,,,1,,,,
2023,4,21,19,14,??1????34.8,19:14,,,,,,,,19:30,16,A3,0,0,,,,,,1,,,"??3蝝?4/21,19:14????34.8K(蝯)2撠餈賣?雿憭?頠?鈭?,?∩犖??2?祇?19:30?頠??圾銝?靘?:1??,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,8,7,7,0,??1????34.8,7:00,,,,,,,,7:06,6,A3,0.0,0.0,,,,,1.0,,,,??3蝝?8/07",07:00????34.8K(蝯)2撠餈賣?雿銝剖?蝺??????∩犖??1?祇?07:06?頠??圾銝?靘?:1??,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,,,,,
2023,8,7,7,0,??1????34.8,07:00,,,,,,,,07:06,6,A3,0,0,,,,,1,,,,"??3蝝?8/07,07:00????34.8K(蝯)2撠餈賣?雿銝剖?蝺??????∩犖??1?祇?07:06?頠??圾銝?靘?:1??,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,10,18,18,56,??1????34.8,18:56,,,,,,,,19:06,10,A3,0.0,0.0,,,1.0,,,,,,??3蝝?0/18",18:56????34.8K(蝯)2撠恥餈賣?雿銝剖蝺????∩犖?瑚滿,?2k,19:06?,靘?1??,,,,,,,2,撠摰?,撠摰?,,,,,,,,,,1,,,
2023,9,23,13,39,??1????34.8,13:39,,,,,,,,13:59,20,A3,0,0,,,,,1,,,,"??3蝝?9/23,13:39????34.8K(蝯)2撠餈賣?雿銝剖?蝺??????∩犖??1?祇?13:59?頠??圾銝?靘?:1??,,,,,,,2.0,撠摰?""",撠摰?,,,,,,,,,,1,,,,,,,,,,,,,,,
2023,8,18,19,15,??1????34.9,19:15,,,,,,,,19:25,10,A3,0,0,,1,1,,,,,,"??3蝝?8/18,19:15????34.9K(蝯)2撠恥餈賣?雿??蝺????∩犖?瑚滿,?3k,19:25?,靘?1??,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,6,10,15,28,??1????34.9,15:28,,,,,,,,15:41,13,A3,0.0,0.0,,,,1.0,1.0,,,,??3蝝?6/10",15:28????34.9K(蝯)雿銝?蝺?憭扯疏+1撠恥頠蕭?????∩犖?瑚滿,?∪???15:41?,靘?????,,,,,,,2,憭扯疏頠?撠摰?,,,,,,,,,,1,,,,,
2023,5,6,20,58,??1????34.9,20:58,,,,,,,,21:14,16,A3,0,0,,1,,,,,,,"??3蝝?5/06,20:58????34.9K(蝯)2撠餈賣?雿?抒?鈭?,?∩犖?瑚滿,?3k,21:14?,靘?1??,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,5,6,20,58,??1????34.9,20:58,,,,,,,,21:14,16,A3,0.0,0.0,,1.0,,,,,,,??3蝝?5/06",20:58????34.9K(蝯)2撠餈賣?雿?抒?鈭?,?∩犖?瑚滿,?3k,21:14?,靘?1??,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,
2023,6,10,15,28,??1????34.9,15:28,,,,,,,,15:41,13,A3,0,0,,,,1,1,,,,"??3蝝?6/10,15:28????34.9K(蝯)雿銝?蝺?憭扯疏+1撠恥頠蕭?????∩犖?瑚滿,?∪???15:41?,靘?????,,,,,,,2.0,憭扯疏頠?撠摰?,,,,,,,,,,1
2023,5,6,20,58,??1????34.9,20:58,,,,,,,,21:14,16,A3,0.0,0.0,,1.0,,,,,,,??3蝝?5/06",20:58????34.9K(蝯)2撠餈賣?雿?抒?鈭?,?∩犖?瑚滿,?3k,21:14?,靘?1??,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,
2023,6,10,15,28,??1????34.9,15:28,,,,,,,,15:41,13,A3,0,0,,,,1,1,,,,"??3蝝?6/10,15:28????34.9K(蝯)雿銝?蝺?憭扯疏+1撠恥頠蕭?????∩犖?瑚滿,?∪???15:41?,靘?????,,,,,,,2.0,憭扯疏頠?撠摰?,,,,,,,,,,1
2023,8,18,19,15,??1????34.9,19:15,,,,,,,,19:25,10,A3,0.0,0.0,,1.0,1.0,,,,,,??3蝝?8/18",19:15????34.9K(蝯)2撠恥餈賣?雿??蝺????∩犖?瑚滿,?3k,19:25?,靘?1??,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,,
2023,10,13,9,41,??1????34.9,09:41,,,,,,,,09:46,5,A3,0,0,,,1,,,,,,"??3蝝?0/13,09:41????34.9K(蝯)2撠餈賣?雿銝剖蝺??????∩犖??∪???9:46?,靘?:1??,,,,,,,2.0,撠摰?""",撠摰?,,,,,,,,,,1,,,,,,,,,,,,,,,
2023,6,2,9,47,??1????35.0,09:47,,,,,,,,10:02,15,A3,0,0,,1,,,,,,,"??3蝝?6/02,09:47????35K(蝯)雿?抒?3撠恥頠蕭?????∩犖?瑚滿,?2K,10:02?,靘?????,,,,,,,3.0,撠摰?撠摰?撠摰?,,,,,,,,,1
2023,4,1,18,27,??1????35.0,18:27,,,,,,,,18:40,13,A3,0.0,0.0,,1.0,,,,,,,??3蝝?4/01",18:27????35K(蝯)2撠餈賣?雿?抒?頠?鈭?,?∩犖??2?祇?18:40?頠??圾銝?靘?:1??,,,,,,,2,撠摰?,撠摰?,,,,,,,,,,1,,,,,
2023,10,5,1,24,??1????35.0,01:24,,,,,,,,01:45,21,A3,0,0,,,,,,,,1,"??3蝝?0/05,01:24??擃??瘜啣控頧???蝯)1撠摰Ｚ???典????港????∩犖?,?∪???01:45?,靘?1??,,,,,,,1.0,撠摰?,,,,,,,,,,,1
2023,7,4,9,32,??1????35.0,9:32,,,,,,,,9:37,5,A3,0.0,0.0,,1.0,,,,,,,??3蝝?7/04",09:32????35K(蝯)雿?抒?2撠恥頠蕭?????∩犖?瑚滿,?∪???09:37?,靘?????,,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,,,
2023,7,4,9,32,??1????35.0,09:32,,,,,,,,09:37,5,A3,0,0,,1,,,,,,,"??3蝝?7/04,09:32????35K(蝯)雿?抒?2撠恥頠蕭?????∩犖?瑚滿,?∪???09:37?,靘?????,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,6,2,9,47,??1????35.0,9:47,,,,,,,,10:02,15,A3,0.0,0.0,,1.0,,,,,,,??3蝝?6/02",09:47????35K(蝯)雿?抒?3撠恥頠蕭?????∩犖?瑚滿,?2K,10:02?,靘?????,,,,,,,3,撠摰?撠摰?撠摰?,,,,,,,,,1,,,,,
2023,6,2,9,47,??1????35.0,09:47,,,,,,,,10:02,15,A3,0,0,,1,,,,,,,"??3蝝?6/02,09:47????35K(蝯)雿?抒?3撠恥頠蕭?????∩犖?瑚滿,?2K,10:02?,靘?????,,,,,,,3.0,撠摰?撠摰?撠摰?,,,,,,,,,1
2023,6,11,14,5,??1????35.0,14:05,,,,,,,,14:25,20,A2,0.0,1.0,,,,,,,,1.0,??3蝝?6/11",14:05????瘜啣控頧???蝯)1撠疏+2撠恥頠蕭????1鈭箏??琿,?2K,14:25?,靘?1??,,,,,,,3,撠疏頠?撠摰?撠摰?,,,,,,,,,1,,,,,
2023,1,11,19,41,??1????35.0,19:41,,,,,,,,19:54,13,A3,0,0,,1,,,,,,,"??3蝝?1/11,19:41????35K(蝯)雿?抒?2撠恥頠蕭?????∩犖?瑚滿,?2K,19:54?,靘?1??,,,,,,,2.0,撠摰?撠摰?,,,,,,,,,,1
2023,2,3,7,20,??1????35.0,7:20,,,,,,,,7:24,4,A3,0.0,0.0,,,,,,1.0,,,??3蝝?2/03",07:20????35K(蝯)雿憭?蝺?撠恥頠蕭?????∩犖?瑚滿,?∪???07:24?,靘?????,,,,,,,2,撠摰?,撠摰?,,,,,,,,,,1,,,,
2023,3,2,9,46,??1????35.0,09:46,,,,,,,,09:55,9,A3,0,0,,1,,,,,,,"??3蝝?3/02,09:46????35K(蝯)2撠餈賣?雿?抒?頠?鈭?,?∩犖??∪???9:55?,靘?:1??,,,,,,,2.0,撠摰?""",撠摰?,,,,,,,,,,1,,,,,,,,,,,,,,,
2023,2,3,7,20,??1????35.0,07:20,,,,,,,,07:24,4,A3,0,0,,,,,,1,,,"??3蝝?2/03,07:20????35K(蝯)雿憭?蝺?撠恥頠蕭?????∩犖?瑚滿,?∪???07:24?,靘?????,,,,,,,2.0,撠摰?""",撠摰?,,,,,,,,,,1,,,,,,,,,,,,,,,
2023,2,3,7,20,??1????35.0,07:20,,,,,,,,07:24,4,A3,0,0,,,,,,1,,,"??3蝝?2/03,07:20????35K(蝯)雿憭?蝺?撠恥頠蕭?????∩犖?瑚滿,?∪???07:24?,靘?????,,,,,,,2.0,撠摰?""",撠摰?,,,,,,,,,,1,,,,,,,,,,,,,,,
2023,6,11,14,5,??1????35.0,14:05,,,,,,,,14:25,20,A2,0,1,,,,,,,,1,"??3蝝?6/11,14:05????瘜啣控頧???蝯)1撠疏+2撠恥頠蕭????1鈭箏??琿,?2K,14:25?,靘?1??,,,,,,,3.0,撠疏頠?撠摰?撠摰?,,,,,,,,,1
2023,6,11,14,5,??1????35.0,14:05,,,,,,,,14:25,20,A2,0.0,1.0,,,,,,,,1.0,??3蝝?6/11",14:05????瘜啣控頧???蝯)1撠疏+2撠恥頠蕭????1鈭箏??琿,?2K,14:25?,靘?1??,,,,,,,3,撠疏頠?撠摰?撠摰?,,,,,,,,,1,,,,,
2023,9,21,10,56,??1????35.0,10:56,,,,,,,,11:05,9,A3,0,0,,1,,,,,,,"??3蝝?9/21,10:56????35K(蝯)雿?抒?2撠恥頠蕭?????∩犖?瑚滿,?∪???11:05?,靘?????,,,,,,,2.0,撠摰?""",撠摰?,,,,,,,,,,1,,,,,,,,,,,,,,,
2023,6,2,9,47,??1????35.0,09:47,,,,,,,,10:02,15,A3,0,0,,1,,,,,,,"??3蝝?6/02,09:47????35K(蝯)雿?抒?3撠恥頠蕭?????∩犖?瑚滿,?2K,10:02?,靘?????,,,,,,,3.0,撠摰?撠摰?撠摰?,,,,,,,,,1
2023,6,2,9,47,??1????35.0,9:47,,,,,,,,10:02,15,A3,0.0,0.0,,1.0,,,,,,,??3蝝?6/02",09:47????35K(蝯)雿?抒?3撠恥頠蕭?????∩犖?瑚滿,?2K,10:02?,靘?????,,,,,,,3,撠摰?撠摰?撠摰?,,,,,,,,,1,,,,,
2023,1,25,16,1,??1????35.1,16:01,,,,,,,,16:22,21,A3,0,0,,1,,,,,,,"??3蝝?1/25,16:01????35.1K(蝯)雿?抒?3撠恥頠蕭?????∩犖?瑚滿,?∪???16:22?,靘?????,,,,,,,3.0,撠摰?撠摰?撠摰?,,,,,,,,,1
2023,1,14,6,38,??1????35.2,6:38,,,,,,,,7:30,52,A3,0.0,0.0,,,,,,1.0,,,??2蝝?1/14",06:38????35.2K(蝯)憭?1撠恥頠??鈭?,"?∪????∪鈭?7:30?.靘?????""",,,,1,,,1,撠摰?,,,,,,,,,,,1,,,,,
2023,9,11,8,48,??1????35.2,08:48,,,,,,,,08:52,4,A3,0,0,,1,,,,,,,"??3蝝?9/11,08:48????35.2K(蝯)2撠餈賣?雿?抒?頠?鈭?,?∩犖??1?祇?08:52?頠??圾銝?靘?:1",,,,,,,2,撠摰?撠摰?,,,,,,,,,,1,,,,,,,,
2023,3,10,10,31,??1????35.3,10:31,,,,,,,,10:37,6,A3,0,0,,1,,,,,,,"??3蝝?3/10,10:31????35.3K(蝯)2撠餈賣?雿?抒?頠?鈭?,?∩犖??1?祇?10:37?頠??圾銝?靘?:1",,,,,,,1,撠摰?,,,,,,,,,,,1,,,,,,,
